PID,Rep,L_Midfoot_X,L_Midfoot_Y,L_Midfoot_Z,R_Midfoot_X,R_Midfoot_Y,R_Midfoot_Z,R_Hip_X,R_Hip_Y,R_Hip_Z,R_Knee_X,R_Knee_Y,R_Knee_Z,R_Ankle_X,R_Ankle_Y,R_Ankle_Z,L_Hip_X,L_Hip_Y,L_Hip_Z,L_Knee_X,L_Knee_Y,L_Knee_Z,L_Ankle_X,L_Ankle_Y,L_Ankle_Z,R_KneeAngle_X,R_KneeAngle_Y,R_KneeAngle_Z,L_KneeAngle_X,L_KneeAngle_Y,L_KneeAngle_Z
mV045,1,-0.093231,0.203841,0.009638,-0.12144,-0.205549,0.012335,-0.342567,-0.121661,0.584727,0.06683,-0.144614,0.425216,-0.223681,-0.157137,0.100799,-0.353634,0.147523,0.622067,0.058726,0.193053,0.423534,-0.203063,0.171072,0.104369,5.626688,101.676811,-15.086725,-2.5355,97.683983,-12.873468
mV045,2,-0.083687,0.269574,0.015392,-0.108857,-0.277896,0.017502,-0.408856,-0.126061,0.542003,0.018223,-0.157274,0.457936,-0.210883,-0.203569,0.085978,-0.439488,0.136489,0.568035,-0.001991,0.208345,0.45491,-0.199358,0.214702,0.091023,7.201566,99.354248,-23.976316,-3.333182,97.444366,-7.395729
mV045,3,-0.107056,0.283209,0.014049,-0.146881,-0.243594,0.014706,-0.413179,-0.124045,0.561526,0.00583,-0.164244,0.44577,-0.248709,-0.176638,0.09067,-0.436515,0.139371,0.582021,-0.005952,0.203749,0.442875,-0.224037,0.237586,0.093702,6.809179,99.604164,-21.983776,-3.352439,96.92881,-7.683051
mV045,4,-0.157253,0.266392,0.012881,-0.165281,-0.258255,0.015223,-0.430415,-0.15032,0.571882,-0.014004,-0.178546,0.445637,-0.268277,-0.191835,0.090075,-0.461127,0.110685,0.58938,-0.041502,0.204512,0.438712,-0.270144,0.21506,0.094926,6.553573,97.719856,-23.238247,-3.350991,96.812958,-7.799247
mV045,5,-0.11254,0.263155,0.012321,-0.13591,-0.260635,0.014521,-0.388439,-0.132568,0.560234,0.027301,-0.184303,0.438649,-0.237566,-0.194673,0.091578,-0.406908,0.130733,0.583819,0.018582,0.194205,0.428894,-0.224586,0.212613,0.095999,6.787692,100.464615,-20.952921,-3.309309,98.838692,-6.60906
mV045,6,-0.167722,0.265988,0.01285,-0.166419,-0.257106,0.014868,-0.433507,-0.148911,0.609384,-0.032496,-0.189321,0.454184,-0.274206,-0.199484,0.090263,-0.454364,0.113336,0.629016,-0.05195,0.199333,0.438727,-0.279867,0.212895,0.094797,4.654445,92.547989,-19.214699,-4.039838,91.210464,-6.262533
mV045,7,-0.145525,0.242652,0.010943,-0.157949,-0.275772,0.013903,-0.388566,-0.126874,0.577096,0.018261,-0.184896,0.433519,-0.257615,-0.211205,0.094653,-0.398772,0.137211,0.610363,0.016478,0.187453,0.420541,-0.251253,0.198233,0.105596,6.215425,99.097771,-19.848021,-3.500681,98.695084,-5.500219
mV045,8,-0.145364,0.259566,0.012759,-0.164624,-0.261231,0.015038,-0.419026,-0.137504,0.600924,-0.015602,-0.17708,0.446676,-0.269547,-0.199105,0.090894,-0.434526,0.126093,0.627224,-0.028544,0.197449,0.438848,-0.258889,0.211557,0.095933,5.13152,94.067078,-20.418947,-3.852939,92.151581,-8.673243
mV045,9,-0.191013,0.262689,0.01228,-0.199037,-0.241711,0.01386,-0.448193,-0.137798,0.592945,-0.042748,-0.173316,0.441915,-0.304328,-0.183586,0.092332,-0.470105,0.125141,0.619555,-0.060583,0.196366,0.430967,-0.30099,0.207791,0.095957,5.576609,96.124458,-20.098217,-3.892651,93.76796,-5.174013
mV045,10,-0.052694,0.241563,0.011678,-0.065452,-0.261336,0.014083,-0.320604,-0.132285,0.564324,0.095646,-0.172755,0.438261,-0.169555,-0.199271,0.091111,-0.340267,0.131307,0.599455,0.081002,0.197249,0.429831,-0.164375,0.194157,0.097648,6.761415,99.640228,-21.734051,-3.273785,97.709755,-7.611046
mV046,1,-0.09559,0.24399,0.01324,-0.101873,-0.164052,0.011281,-0.283757,-0.102124,0.739246,-0.037887,-0.09596,0.40698,-0.210087,-0.128781,0.077452,-0.294029,0.167413,0.706059,-0.027788,0.177399,0.407388,-0.202088,0.222334,0.083699,3.671236,62.379013,-1.868003,-8.21097,70.294479,8.271439
mV046,2,-0.113998,0.257595,0.01548,-0.107725,-0.140181,0.011878,-0.295765,-0.106803,0.729275,-0.040509,-0.075529,0.405149,-0.216681,-0.107965,0.078389,-0.319648,0.161828,0.698817,-0.04239,0.185132,0.4112,-0.217857,0.227163,0.086632,2.988865,64.956497,-3.23702,-8.204739,72.210663,9.016307
mV046,3,-0.094076,0.294472,0.015528,-0.085523,-0.098833,0.014023,-0.316675,-0.053274,0.730096,-0.052766,-0.04483,0.418427,-0.197829,-0.067443,0.075136,-0.333319,0.216225,0.706985,-0.059868,0.246196,0.42105,-0.203296,0.265481,0.078819,3.025265,61.510281,-3.11161,-7.289758,66.424644,9.232486
mV046,4,-0.098408,0.248116,0.015181,-0.084204,-0.157655,0.012478,-0.276281,-0.11833,0.673993,0.012946,-0.09987,0.39557,-0.189251,-0.128551,0.08631,-0.32694,0.148267,0.648498,-0.023295,0.215844,0.412898,-0.198951,0.208252,0.086435,2.681896,77.245934,-4.368081,-9.112143,80.695534,9.953932
mV046,5,-0.191412,0.250255,0.014485,-0.182719,-0.142804,0.012591,-0.363499,-0.117549,0.697081,-0.093124,-0.057527,0.392466,-0.289454,-0.107924,0.081322,-0.401131,0.14977,0.674658,-0.10984,0.188268,0.406785,-0.293625,0.21512,0.085853,1.841942,72.28476,-6.954105,-8.30752,76.442429,10.877105
mV046,6,-0.176953,0.228831,0.016601,-0.199909,-0.192397,0.013448,-0.398492,-0.141516,0.694071,-0.121774,-0.136812,0.403941,-0.306521,-0.156769,0.081987,-0.431237,0.127261,0.673615,-0.139406,0.190921,0.423235,-0.284729,0.197107,0.081046,2.466625,71.128006,-4.814811,-8.647088,72.959709,7.904252
mV046,7,-0.150775,0.186189,0.015861,-0.155434,-0.20901,0.013155,-0.344748,-0.189303,0.68303,-0.059746,-0.175624,0.400488,-0.258637,-0.170981,0.085515,-0.376161,0.0805,0.662466,-0.080594,0.146921,0.417502,-0.252492,0.150723,0.087772,2.535695,74.915619,-4.862488,-9.300672,78.509201,7.577151
mV046,8,-0.190519,0.209068,0.014192,-0.192345,-0.206473,0.011456,-0.344015,-0.162966,0.705889,-0.083602,-0.113641,0.385359,-0.295818,-0.169607,0.084031,-0.371974,0.103701,0.682137,-0.088529,0.133496,0.399601,-0.288089,0.16748,0.088529,2.371002,72.601578,-5.248472,-8.247886,76.708549,11.319687
mV046,9,-0.128166,0.207933,0.014513,-0.127002,-0.177887,0.012899,-0.285755,-0.13277,0.697945,-0.009423,-0.107994,0.390597,-0.226744,-0.13724,0.088611,-0.302783,0.135382,0.670223,-0.009861,0.146238,0.397263,-0.222981,0.170357,0.094347,2.747644,75.409462,-4.052045,-8.869748,81.179489,12.011971
mV046,10,-0.156123,0.240372,0.01475,-0.172469,-0.184697,0.012503,-0.350979,-0.137852,0.694416,-0.073651,-0.113829,0.392328,-0.275256,-0.139462,0.081218,-0.379014,0.129371,0.665928,-0.080339,0.176027,0.409573,-0.258589,0.203605,0.084922,1.729843,72.558533,-7.389451,-8.271733,77.177155,11.564408
mV056,1,0.019526,0.198816,0.021533,0.018056,-0.25942,0.013652,-0.197374,-0.17031,0.601501,0.17396,-0.225813,0.374255,-0.087621,-0.225015,0.08916,-0.220767,0.087856,0.612087,0.156098,0.174635,0.386108,-0.08727,0.173346,0.086269,4.524792,102.431389,1.917282,-6.162519,103.092438,-3.631609
mV056,2,0.011347,0.188504,0.020435,0.007428,-0.26236,0.012222,-0.188305,-0.164403,0.613935,0.173628,-0.205648,0.364126,-0.097176,-0.226906,0.088732,-0.210561,0.091267,0.624116,0.159369,0.157778,0.376803,-0.094564,0.161027,0.085801,5.10984,100.541389,-0.295426,-6.524558,101.774483,-2.368093
mV056,3,0.003709,0.153796,0.019314,0.032985,-0.273429,0.011404,-0.172454,-0.180637,0.588637,0.202186,-0.224817,0.364004,-0.069454,-0.231869,0.08777,-0.20582,0.075287,0.596749,0.171228,0.146966,0.363308,-0.097966,0.118697,0.08769,5.046082,104.290573,-0.33006,-6.875927,107.007637,-0.876296
mV056,4,0.038607,0.193337,0.022218,0.035335,-0.265516,0.01342,-0.181222,-0.175927,0.603423,0.191122,-0.217832,0.373918,-0.06908,-0.224887,0.087579,-0.21116,0.079735,0.615952,0.16742,0.165058,0.391533,-0.06631,0.153797,0.08283,5.253988,101.519127,-0.990537,-6.956895,101.263374,-0.521762
mV056,5,0.089907,0.179809,0.020196,0.106512,-0.276453,0.01202,-0.094884,-0.180456,0.570718,0.284676,-0.218562,0.354903,0.00424,-0.236561,0.089491,-0.133705,0.074324,0.584966,0.249749,0.162837,0.370551,-0.012704,0.144094,0.08683,5.270102,107.231552,-1.166712,-6.609631,108.020081,-1.629709
mV056,6,-0.003911,0.17927,0.020016,0.016075,-0.257426,0.011708,-0.191627,-0.174614,0.57461,0.189452,-0.212905,0.360149,-0.087307,-0.220279,0.089072,-0.225154,0.080581,0.577351,0.160418,0.161827,0.366322,-0.105921,0.14113,0.086227,4.71854,106.852898,0.493638,-7.225826,108.96209,0.055025
mV056,7,-0.03903,0.175368,0.019643,-0.01606,-0.249911,0.012908,-0.214853,-0.180633,0.603827,0.15275,-0.216492,0.365546,-0.118856,-0.210441,0.089901,-0.243955,0.075301,0.608466,0.124154,0.157908,0.368017,-0.140586,0.138115,0.087049,5.035142,102.55426,-0.152014,-6.982164,104.60479,-0.507563
mV056,8,0.048416,0.181197,0.019994,0.063306,-0.262794,0.012661,-0.133506,-0.154282,0.608303,0.228431,-0.219934,0.369606,-0.037683,-0.215167,0.087397,-0.157475,0.102184,0.617545,0.210807,0.166267,0.369412,-0.054699,0.149855,0.088037,5.334392,100.800896,-1.332698,-7.472957,103.426247,1.340344
mV056,9,0.013843,0.204446,0.020979,0.01266,-0.222913,0.012828,-0.183146,-0.136606,0.616999,0.177152,-0.182781,0.368462,-0.091222,-0.183954,0.088614,-0.205938,0.119213,0.629247,0.162445,0.179831,0.378995,-0.091283,0.172828,0.085738,5.065636,100.121948,-0.045091,-7.160467,100.77784,0.41548
mV056,10,-0.024547,0.213838,0.021412,-0.020903,-0.20773,0.012339,-0.213478,-0.136088,0.623894,0.14439,-0.168006,0.368601,-0.125092,-0.172694,0.089605,-0.23711,0.118834,0.636183,0.124807,0.18556,0.378702,-0.129042,0.178085,0.08503,5.181666,99.357803,-0.553756,-7.155954,99.404228,0.550918
